Reporte de Cambios - 20250905_131733
--------------------------------------------------
Productos Nuevos:
SKU: SKU002770, Nombre: Pants 3pz Deportivo Ignacio Ramirez Lopez Talla 6, Inventario: 0, Precio: 575.0, Escuela: Ignacio Ramirez Lopez, Última Modificación: 2025-05-26 11:49:36
SKU: SKU002309, Nombre: Pants 2pz Deportivo Ignacio Allende Talla CH, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002313, Nombre: Pants 2pz Deportivo Justo Sierra Talla CH, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002314, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla CH, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002315, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla CH, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002318, Nombre: Pants 2pz Deportivo Albino García Ramos Talla MD, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002322, Nombre: Pants 2pz Deportivo Francisco Villa Talla MD, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002329, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla MD, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002330, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla MD, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002337, Nombre: Pants 2pz Deportivo Francisco Villa Talla GD, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002348, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 4, Cambios: Inventario: 0 → 3, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002349, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 6, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002350, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 8, Cambios: Inventario: 0 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002351, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 10, Cambios: Inventario: 0 → 19, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002352, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 12, Cambios: Inventario: 0 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002353, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 14, Cambios: Inventario: 0 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002354, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 16, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002355, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla CH, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002358, Nombre: Playera Deportiva Ad hoc Talla 4, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002360, Nombre: Playera Deportiva Ad hoc Talla 4, Cambios: Inventario: 0 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002370, Nombre: Playera Deportiva Ad hoc Talla 4, Cambios: Inventario: 2 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002373, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002375, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 6 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002376, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002377, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 12, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002378, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002379, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 25, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002381, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002382, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002383, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 0 → 34, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002384, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 6 → 22, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002385, Nombre: Playera Deportiva Ad hoc Talla 6, Cambios: Inventario: 6 → 15, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002388, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002390, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 5 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002391, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002392, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002393, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 0 → 20, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002394, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 5 → 17, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002396, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002397, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002398, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 0 → 24, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002399, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 6 → 15, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002400, Nombre: Playera Deportiva Ad hoc Talla 8, Cambios: Inventario: 6 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002403, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002405, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 6 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002406, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002407, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002408, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 0 → 15, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002409, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 6 → 29, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002411, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002412, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002413, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 0 → 35, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002414, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 9 → 16, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002415, Nombre: Playera Deportiva Ad hoc Talla 10, Cambios: Inventario: 1 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002418, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 0 → 18, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002420, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 3 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002421, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002422, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002423, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002424, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 6 → 24, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002426, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002427, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 0 → 3, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002428, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 0 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002429, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 3 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002430, Nombre: Playera Deportiva Ad hoc Talla 12, Cambios: Inventario: 6 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002433, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002435, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 2 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002436, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002437, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002438, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002439, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 21, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002441, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002442, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002443, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 12, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002444, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 6 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002445, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 10 → 20, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002447, Nombre: Playera Deportiva Ad hoc Talla 14, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002448, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 15, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002450, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002451, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002452, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 12, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002453, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002454, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 22, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002456, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002457, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002458, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 25, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002459, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 9 → 16, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002460, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 11 → 32, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002462, Nombre: Playera Deportiva Ad hoc Talla 16, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002463, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002464, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002467, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002468, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Inventario: 0 → 7; Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002469, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Inventario: 0 → 1; Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002470, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002471, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002472, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Inventario: 0 → 1; Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002473, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Inventario: 0 → 8; Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002474, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002475, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002476, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002477, Nombre: Playera Deportiva Ad hoc Talla CH, Cambios: Inventario: 0 → 7; Precio: 199.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002478, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002479, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002480, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Inventario: 0 → 3, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002482, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Inventario: 0 → 3, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002483, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002484, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Inventario: 0 → 2; Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002485, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002486, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002487, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002488, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002489, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002490, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002491, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002492, Nombre: Playera Deportiva Ad hoc Talla MD, Cambios: Inventario: 0 → 7; Precio: 199.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002493, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002494, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002497, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002498, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002499, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002500, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002501, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002502, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002503, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002504, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002505, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002506, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002507, Nombre: Playera Deportiva Ad hoc Talla GD, Cambios: Inventario: 0 → 7; Precio: 199.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002508, Nombre: Playera Deportivo Ad hoc Talla 2, Cambios: Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002509, Nombre: Playera Deportivo Ad hoc Talla 4, Cambios: Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002510, Nombre: Playera Deportivo Ad hoc Talla 6, Cambios: Inventario: 0 → 15; Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002511, Nombre: Playera Deportivo Ad hoc Talla 8, Cambios: Inventario: 0 → 19; Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002512, Nombre: Playera Deportivo Ad hoc Talla 10, Cambios: Inventario: 0 → 23; Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002513, Nombre: Playera Deportivo Ad hoc Talla 12, Cambios: Inventario: 0 → 16; Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002514, Nombre: Playera Deportivo Ad hoc Talla 14, Cambios: Inventario: 0 → 6; Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002515, Nombre: Playera Deportivo Ad hoc Talla 16, Cambios: Inventario: 0 → 8; Precio: 235.0 → 199.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002516, Nombre: Playera Deportivo Ad hoc Talla CH, Cambios: Inventario: 0 → 3; Precio: 235.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002517, Nombre: Playera Deportivo Ad hoc Talla MD, Cambios: Inventario: 0 → 4; Precio: 235.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002518, Nombre: Playera Deportivo Ad hoc Talla GD, Cambios: Inventario: 0 → 3; Precio: 535.0 → 235.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002547, Nombre: Pants 2pz Deportivo Bicentenario Talla 10, Cambios: Precio: 595.0 → 590.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002551, Nombre: Pants 2pz Deportivo Bicentenario Talla 12, Cambios: Precio: 595.0 → 590.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002555, Nombre: Pants 2pz Deportivo Bicentenario Talla 14, Cambios: Inventario: 0 → 13; Precio: 595.0 → 590.0, Última Modificación: 2025-05-21 19:31:51
